time,lat,lon
1480702290.95512,37.3998746666667,-122.108053333333
1480702291.9551,37.3998746666667,-122.108053333333
1480702292.96616,37.3998746666667,-122.108053333333
1480702293.95863,37.3998746666667,-122.108053333333
1480702294.95506,37.3998746666667,-122.108053333333
1480702295.95504,37.3998746666667,-122.108053333333
1480702296.955,37.3998746666667,-122.108053333333
1480702297.95505,37.3998746666667,-122.108053333333
1480702298.95516,37.3998746666667,-122.108053333333
1480702299.956,37.3998746666667,-122.108053333333
1480702300.96572,37.3998746666667,-122.108053333333
1480702301.96666,37.3998746666667,-122.108053333333
1480702302.95572,37.3998746666667,-122.108053333333
1480702303.9552,37.3998746666667,-122.108053333333
1480702304.96597,37.3998746666667,-122.108053333333
1480702305.96619,37.3998746666667,-122.108053333333
1480702306.96597,37.3998746666667,-122.108053333333
1480702307.95562,37.3998746666667,-122.108053333333
1480702308.96652,37.3998746666667,-122.108053333333
1480702309.96599,37.3998746666667,-122.108053333333
1480702310.96644,37.3998746666667,-122.108053333333
1480702311.96643,37.3998746666667,-122.108053333333
1480702312.96624,37.3998746666667,-122.108053333333
1480702313.96649,37.3998746666667,-122.108053333333
1480702314.96672,37.3998746666667,-122.108053333333
1480702315.9662,37.3998746666667,-122.108053333333
1480702316.96623,37.3998746666667,-122.108053333333
1480702317.96637,37.3998746666667,-122.108053333333
1480702318.96643,37.3998746666667,-122.108053333333
1480702319.96627,37.3998746666667,-122.108053333333
1480702320.96751,37.3998746666667,-122.108053333333
1480702321.96741,37.3998746666667,-122.108053333333
1480702322.96655,37.3998746666667,-122.108053333333
1480702323.97555,37.3998746666667,-122.108053333333
1480702324.96954,37.3998746666667,-122.108053333333
1480702325.96144,37.3998746666667,-122.108053333333
1480702326.96682,37.3998746666667,-122.108053333333
1480702327.96655,37.3998746666667,-122.108053333333
1480702328.96663,37.3998746666667,-122.108053333333
1480702329.9669,37.3998746666667,-122.108053333333
1480702330.96692,37.3998746666667,-122.108053333333
1480702331.96964,37.3998746666667,-122.108053333333
1480702332.96736,37.3998746666667,-122.108053333333
1480702333.9673,37.3998746666667,-122.108053333333
1480702334.96712,37.3998746666667,-122.108053333333
1480702335.96768,37.3998746666667,-122.108053333333
1480702336.96732,37.3998746666667,-122.108053333333
1480702337.96741,37.3998746666667,-122.108053333333
1480702338.96712,37.3998746666667,-122.108053333333
1480702339.96731,37.3998746666667,-122.108053333333
1480702340.96767,37.3998746666667,-122.108053333333
1480702341.96969,37.3998746666667,-122.108053333333
1480702342.96988,37.3998746666667,-122.108053333333
1480702343.96948,37.3998746666667,-122.108053333333
1480702344.95554,37.3998746666667,-122.108053333333
1480702345.95583,37.3998746666667,-122.108053333333
1480702346.95513,37.3998746666667,-122.108053333333
1480702347.95548,37.3998746666667,-122.108053333333
1480702348.96706,37.3998746666667,-122.108053333333
1480702349.96713,37.3998746666667,-122.108053333333
1480702350.9553,37.3998746666667,-122.108053333333
1480702351.95553,37.3998746666667,-122.108053333333
1480702352.96729,37.3998746666667,-122.108053333333
1480702353.96707,37.3998746666667,-122.108053333333
1480702354.96703,37.3998746666667,-122.108053333333
1480702355.96729,37.3998746666667,-122.108053333333
1480702356.96725,37.3998746666667,-122.108053333333
1480702357.95785,37.3998746666667,-122.108053333333
1480702358.95754,37.3998746666667,-122.108053333333
1480702359.95743,37.3998746666667,-122.108053333333
1480702360.95742,37.3998746666667,-122.108053333333
1480702361.95847,37.3998746666667,-122.108053333333
1480702362.95872,37.3998746666667,-122.108053333333
1480702363.95634,37.3998746666667,-122.108053333333
1480702364.95544,37.3998746666667,-122.108053333333
1480702365.97318,37.3998746666667,-122.108053333333
1480702366.95577,37.3998746666667,-122.108053333333
1480702367.95516,37.3998746666667,-122.108053333333
1480702368.97282,37.3998746666667,-122.108053333333
1480702369.95543,37.3998746666667,-122.108053333333
1480702370.95525,37.3998746666667,-122.108053333333
1480702371.97355,37.3998746666667,-122.108053333333
1480702372.9754,37.3998746666667,-122.108053333333
1480702373.97517,37.3998746666667,-122.108053333333
1480702374.95687,37.3998746666667,-122.108053333333
1480702375.97538,37.3998746666667,-122.108053333333
1480702376.97561,37.3998746666667,-122.108053333333
1480702377.97575,37.3998746666667,-122.108053333333
1480702378.95541,37.3998746666667,-122.108053333333
1480702379.95543,37.3998746666667,-122.108053333333
1480702380.957,37.3998746666667,-122.108053333333
1480702381.95899,37.3998746666667,-122.108053333333
1480702382.96716,37.3998746666667,-122.108053333333
1480702383.97792,37.3998746666667,-122.108053333333
1480702384.95568,37.3998746666667,-122.108053333333
1480702385.95565,37.3998746666667,-122.108053333333
1480702386.95744,37.3998746666667,-122.108053333333
1480702387.95572,37.3998746666667,-122.108053333333
1480702388.95597,37.3998746666667,-122.108053333333
1480702389.95712,37.3998746666667,-122.108053333333
1480702390.95586,37.3998746666667,-122.108053333333
1480702391.95597,37.3998746666667,-122.108053333333
1480702392.9562,37.3998746666667,-122.108053333333
1480702393.95621,37.3998746666667,-122.108053333333
1480702394.95609,37.3998746666667,-122.108053333333
1480702395.95786,37.3998746666667,-122.108053333333
1480702396.95616,37.3998746666667,-122.108053333333
1480702397.9569,37.3998746666667,-122.108053333333
1480702398.95648,37.3998746666667,-122.108053333333
1480702399.95633,37.3998746666667,-122.108053333333
1480702400.95636,37.3998746666667,-122.108053333333
1480702401.95667,37.3998746666667,-122.108053333333
1480702402.95655,37.3998746666667,-122.108053333333
1480702403.95661,37.3998746666667,-122.108053333333
1480702404.95679,37.3998746666667,-122.108053333333
1480702405.95688,37.3998746666667,-122.108053333333
1480702406.95682,37.3998746666667,-122.108053333333
1480702407.95694,37.3998773333333,-122.108053333333
1480702408.9683,37.3998773333333,-122.108053333333
1480702409.96827,37.3998773333333,-122.108053333333
1480702410.96812,37.39988,-122.108064
1480702411.95686,37.3998826666667,-122.108064
1480702412.96827,37.3998826666667,-122.108074666667
1480702413.96825,37.399888,-122.108074666667
1480702414.96865,37.399888,-122.108085333333
1480702415.96857,37.3998906666667,-122.108096
1480702416.97097,37.3998906666667,-122.108096
1480702417.97078,37.3998906666667,-122.108096
1480702418.96996,37.3998906666667,-122.108106666667
1480702419.97088,37.3998906666667,-122.108106666667
1480702420.9709,37.3998906666667,-122.108117333333
1480702421.97123,37.3998906666667,-122.108128
1480702422.96999,37.3998906666667,-122.108128
1480702423.97104,37.399888,-122.108138666667
1480702424.97139,37.399888,-122.108138666667
1480702425.97157,37.399888,-122.108138666667
1480702426.9713,37.399888,-122.108138666667
1480702427.97169,37.399888,-122.108138666667
1480702428.97169,37.399888,-122.108138666667
1480702429.95762,37.3998906666667,-122.108128
1480702430.95767,37.3998986666667,-122.108117333333
1480702431.95793,37.3999093333333,-122.108117333333
1480702432.95774,37.3999226666667,-122.108106666667
1480702433.95775,37.399936,-122.108106666667
1480702434.95826,37.399944,-122.108106666667
1480702435.95761,37.3999493333333,-122.108096
1480702436.95775,37.399952,-122.108096
1480702437.95974,37.399952,-122.108096
1480702438.95781,37.3999493333333,-122.108096
1480702439.95783,37.3999466666667,-122.108106666667
1480702440.95814,37.3999413333333,-122.108106666667
1480702441.95793,37.3999306666667,-122.108117333333
1480702442.97353,37.39992,-122.108117333333
1480702443.97332,37.399904,-122.108128
1480702444.95803,37.3998906666667,-122.108138666667
1480702445.97286,37.3998773333333,-122.108149333333
1480702446.9717,37.399864,-122.10816
1480702447.97175,37.3998533333333,-122.10816
1480702448.97345,37.3998426666667,-122.108170666667
1480702449.97175,37.3998293333333,-122.108181333333
1480702450.97285,37.399824,-122.108181333333
1480702451.97299,37.3998186666667,-122.108181333333
1480702452.97276,37.3998186666667,-122.108181333333
1480702453.97916,37.3998186666667,-122.108181333333
1480702454.97314,37.3998186666667,-122.108181333333
1480702455.98298,37.3998186666667,-122.108181333333
1480702456.97291,37.3998186666667,-122.108181333333
1480702457.9793,37.3998186666667,-122.108181333333
1480702458.9795,37.3998186666667,-122.108181333333
1480702459.97961,37.3998186666667,-122.108181333333
1480702460.97365,37.3998186666667,-122.108181333333
1480702461.97982,37.3998186666667,-122.108181333333
1480702462.9731,37.3998186666667,-122.108181333333
1480702463.9734,37.3998186666667,-122.108181333333
1480702464.97319,37.3998186666667,-122.108181333333
1480702465.97339,37.3998186666667,-122.108181333333
1480702466.97346,37.3998186666667,-122.108181333333
1480702467.97339,37.3998186666667,-122.108181333333
1480702468.95945,37.3998186666667,-122.108181333333
1480702469.95958,37.3998186666667,-122.108181333333
1480702470.97387,37.3998186666667,-122.108181333333
1480702471.97392,37.3998186666667,-122.108181333333
1480702472.97439,37.3998186666667,-122.108181333333
1480702473.97506,37.3998186666667,-122.108181333333
1480702474.97544,37.3998186666667,-122.108181333333
1480702475.97486,37.3998186666667,-122.108181333333
1480702476.97408,37.3998186666667,-122.108181333333
1480702477.97441,37.3998186666667,-122.108181333333
1480702478.97382,37.3998186666667,-122.108181333333
1480702479.97388,37.3998186666667,-122.108181333333
1480702480.97409,37.3998186666667,-122.108181333333
1480702481.97472,37.3998186666667,-122.108181333333
1480702482.97535,37.3998186666667,-122.108181333333
1480702483.97385,37.3998186666667,-122.108181333333
1480702484.97367,37.3998186666667,-122.108181333333
1480702485.96034,37.3998186666667,-122.108181333333
1480702486.97353,37.3998186666667,-122.108181333333
1480702487.97398,37.3998186666667,-122.108181333333
1480702488.97376,37.3998186666667,-122.108181333333
1480702489.97356,37.3998186666667,-122.108181333333
1480702490.96016,37.3998186666667,-122.108181333333
1480702491.97362,37.3998186666667,-122.108181333333
1480702492.97388,37.3998186666667,-122.108181333333
1480702493.97396,37.3998186666667,-122.108181333333
1480702494.96049,37.3998186666667,-122.108181333333
1480702495.96029,37.3998186666667,-122.108181333333
1480702496.97397,37.3998186666667,-122.108181333333
1480702497.9606,37.3998186666667,-122.108181333333
1480702498.97391,37.3998186666667,-122.108181333333
1480702499.97404,37.3998186666667,-122.108181333333
1480702500.96066,37.3998186666667,-122.108181333333
1480702501.96038,37.3998186666667,-122.108181333333
1480702502.9744,37.3998186666667,-122.108181333333
1480702503.97393,37.3998186666667,-122.108181333333
1480702504.96061,37.3998186666667,-122.108181333333
1480702505.9605,37.3998186666667,-122.108181333333
1480702506.96071,37.3998186666667,-122.108181333333
1480702507.96076,37.3998186666667,-122.108181333333
1480702508.96056,37.3998186666667,-122.108181333333
1480702509.96105,37.3998186666667,-122.108181333333
1480702510.96064,37.3998186666667,-122.108181333333
1480702511.96074,37.3998186666667,-122.108181333333
1480702512.96096,37.3998186666667,-122.108181333333
1480702513.961,37.3998186666667,-122.108181333333
1480702514.96079,37.3998186666667,-122.108181333333
1480702515.96108,37.3998186666667,-122.108181333333
1480702516.96091,37.3998186666667,-122.108181333333
1480702517.96094,37.3998186666667,-122.108181333333
1480702518.96423,37.3998186666667,-122.108181333333
1480702519.96089,37.3998186666667,-122.108181333333
1480702520.96098,37.3998186666667,-122.108181333333
1480702521.97564,37.3998186666667,-122.108181333333
1480702522.97604,37.3998186666667,-122.108181333333
1480702523.9765,37.3998186666667,-122.108181333333
1480702524.96141,37.3998186666667,-122.108181333333
1480702525.96125,37.3998186666667,-122.108181333333
1480702526.96126,37.3998186666667,-122.108181333333
1480702527.96152,37.3998186666667,-122.108181333333
1480702528.96136,37.3998186666667,-122.108181333333
1480702529.96139,37.3998186666667,-122.108181333333
1480702530.96439,37.3998186666667,-122.108181333333
1480702531.96149,37.3998186666667,-122.108181333333
1480702532.96155,37.3998186666667,-122.108181333333
1480702533.96402,37.3998186666667,-122.108181333333
1480702534.96377,37.3998186666667,-122.108181333333
1480702535.96405,37.3998186666667,-122.108181333333
1480702536.96436,37.3998186666667,-122.108181333333
1480702537.95475,37.3998186666667,-122.108181333333
1480702538.95472,37.3998186666667,-122.108181333333
1480702539.96456,37.3998186666667,-122.108181333333
1480702540.96427,37.3998186666667,-122.108181333333
1480702541.9548,37.3998186666667,-122.108181333333
1480702542.95477,37.3998293333333,-122.108181333333
1480702543.95508,37.3998453333333,-122.108170666667
1480702544.95463,37.399872,-122.108149333333
1480702545.95477,37.399904,-122.108117333333
1480702546.95526,37.399944,-122.108085333333
1480702547.96404,37.399984,-122.108042666667
1480702548.96452,37.400024,-122.108021333333
1480702549.96417,37.400064,-122.107989333333
1480702550.96576,37.400096,-122.107968
1480702551.97517,37.40012,-122.107957333333
1480702552.97502,37.400136,-122.107946666667
1480702553.9646,37.4001493333333,-122.107936
1480702554.9651,37.4001573333333,-122.107936
1480702555.96483,37.4001733333333,-122.107925333333
1480702556.96497,37.400192,-122.107936
1480702557.96562,37.400216,-122.107946666667
1480702558.97487,37.40024,-122.107968
1480702559.96568,37.400264,-122.108010666667
1480702560.96551,37.400288,-122.108064
1480702561.96533,37.4003093333333,-122.108117333333
1480702562.96581,37.4003333333333,-122.108181333333
1480702563.97619,37.40036,-122.108234666667
1480702564.96635,37.4003866666667,-122.108298666667
1480702565.9545,37.4004133333333,-122.108362666667
1480702566.96703,37.4004373333333,-122.108416
1480702567.96709,37.400456,-122.108458666667
1480702568.96725,37.4004746666667,-122.108490666667
1480702569.9676,37.4004853333333,-122.108512
1480702570.96866,37.4004906666667,-122.108522666667
1480702571.96799,37.4004986666667,-122.108533333333
1480702572.96854,37.400504,-122.108544
1480702573.96864,37.4005093333333,-122.108554666667
1480702574.96775,37.400512,-122.108565333333
1480702575.96776,37.4005253333333,-122.108576
1480702576.96779,37.4005386666667,-122.108618666667
1480702577.9679,37.4005493333333,-122.108672
1480702578.97874,37.4005386666667,-122.108725333333
1480702579.97833,37.4005093333333,-122.108789333333
1480702580.9786,37.400464,-122.108842666667
1480702581.97757,37.400408,-122.108896
1480702582.97751,37.400352,-122.108970666667
1480702583.97752,37.4002906666667,-122.109045333333
1480702584.96685,37.400224,-122.109130666667
1480702585.97794,37.400152,-122.109216
1480702586.9651,37.4000773333333,-122.109290666667
1480702587.97823,37.4000053333333,-122.109376
1480702588.97829,37.3999333333333,-122.109450666667
1480702589.9787,37.3998666666667,-122.109525333333
1480702590.97868,37.3998026666667,-122.109589333333
1480702591.97868,37.399744,-122.109653333333
1480702592.97958,37.3996933333333,-122.109706666667
1480702593.98505,37.399656,-122.109738666667
1480702594.96706,37.3996266666667,-122.109770666667
1480702595.96697,37.3996106666667,-122.109781333333
1480702596.96745,37.3996026666667,-122.109792
1480702597.96678,37.3996026666667,-122.109792
1480702598.97825,37.3996026666667,-122.109792
1480702599.97771,37.3996026666667,-122.109792
1480702600.97653,37.3996026666667,-122.109792
1480702601.97751,37.3996026666667,-122.109792
